,lepton_pt,MET,MT,Mll
7380,146063.323173,97318.7418655,279569.027401,11776.2212197
7381,184688.698888,92576.1361807,300684.573014,28871.3120294
7382,130204.468622,269757.576666,416868.676139,28871.3120294
7383,32454.6942987,124316.610944,203044.478586,60626.5347612
7384,120110.767545,102103.207216,322888.565903,60626.5347612
7385,86607.8518642,13787.1671287,110255.553775,22906.7993962
7386,25921.6843346,150578.895863,198232.268794,22906.7993962
7387,95829.5070896,58688.8797889,244074.448722,22906.7993962
7388,46660.0020105,171215.289525,253587.998785,26092.3358536
7389,22091.5141015,171077.097704,456584.668318,26092.3358536
7390,20459.045549,25923.4819491,81125.6489916,26092.3358536
7391,87270.8256199,188525.870593,302398.743343,4634.9989444
7392,67936.6357135,71893.1759756,181682.068969,4634.9989444
7393,74254.3705948,299794.456896,568907.257885,4634.9989444
7394,67793.4156766,51822.6278666,218881.04563,94032.0053443
7395,41941.8277158,178337.365405,324513.296638,128287.964827
7396,152968.249805,294663.568297,582288.066991,128287.964827
7397,177156.158071,338202.312839,847463.559452,128287.964827
7398,95505.4293802,43986.6799754,176407.922014,34378.8278258
7399,29307.2164556,245600.903508,370608.038198,34378.8278258
7400,45348.1345278,190523.694264,311589.238448,34378.8278258
7401,12270.8672058,113223.647777,185816.918267,34378.8278258
7402,68631.6291355,55250.1389004,172818.034853,34378.8278258
7403,27170.1218146,250100.078754,314934.086346,34300.3008392
7404,144392.780576,75820.3372675,315265.912022,34300.3008392
7405,50204.4590007,235765.889331,368430.607802,98261.9146614
7406,72704.2264389,229670.577277,375040.734976,98261.9146614
7407,68558.6821541,395275.719333,612702.346529,98261.9146614
7408,154014.514269,123360.742966,306518.385661,17211.6688361
7409,79748.7540584,139785.716341,248438.468209,17211.6688361
7410,117984.608826,68906.1436647,215916.128199,31059.4845504
7411,104447.883104,231816.416713,386134.568434,46733.1908588
7412,27538.2441955,134230.433522,321629.996495,46733.1908588
7413,118630.131144,52591.6864551,191685.547412,46733.1908588
7414,76077.5880332,146694.972386,255978.875557,49765.9686108
7415,66028.3283105,136084.521194,247814.116105,17828.5871395
7416,100775.989054,171938.47071,432012.583268,17828.5871395
7417,39179.1717764,114604.111695,573965.767373,17828.5871395
7418,102751.472578,187521.151447,343629.847382,17828.5871395
7419,34213.5360966,192613.88605,337785.068952,15549.662935
7420,132510.060285,113726.638012,370542.939965,142911.863884
7421,153375.158408,99774.5068641,313321.590419,58131.4347048
7422,55692.8579892,158732.972342,407937.783999,73637.4397108
7423,66395.4669668,170940.883784,414969.001054,73637.4397108
7424,48390.812524,326002.004768,453568.689096,73637.4397108
7425,26544.0571807,112997.958562,199098.990346,73637.4397108
7426,59682.5643277,35736.4891194,150332.923732,59531.2570386
7427,46576.3508769,227793.756229,375284.535085,59531.2570386
7428,118206.487626,121665.486362,404133.497899,59531.2570386
7429,23675.280629,144076.681134,192820.669548,16222.3974882
7430,40960.2571645,194373.346256,287275.40455,45946.8329056
7431,20582.107358,139783.826099,190461.969477,37613.4034276
7432,87330.3898807,140627.233462,390532.197696,25809.5042431
7433,148316.37604,82462.3124737,375164.552462,122424.749797
7434,61620.7592034,103406.008603,182499.409548,31460.5123638
7435,121619.413305,120731.925945,271416.766001,78835.2720531
7436,23430.4305595,112148.721219,209077.400225,35031.8129767
7437,224193.003166,71643.6805814,310410.601903,35031.8129767
7438,154111.285498,152160.810394,335719.889077,7664.60203581
7439,175416.216952,67857.6042266,272222.925732,31625.7315848
7440,51944.1051133,235462.625246,434323.087536,31625.7315848
7441,19530.9710282,310087.517415,417343.477095,31625.7315848
7442,35287.5112243,203311.294811,262981.682034,16022.548463
7443,91900.0833171,23045.3583487,177609.685615,49505.7142483
7444,27850.8220295,287812.736972,401767.06331,66401.8019419
7445,69587.0159055,206137.324479,340667.870848,51186.6531268
7446,25527.9518485,175509.047432,301145.517713,51186.6531268
7447,30049.6836482,327943.262744,443252.929027,33159.1924953
7448,67920.4845104,70770.6842821,206478.397402,33159.1924953
7449,26016.1890676,72641.3468674,180460.404477,42401.9115252
7450,50702.5740887,242937.029328,341313.902827,28231.8090446
7451,34906.4478423,145435.693108,212015.799936,17404.4974328
7452,14193.1192541,189195.426012,228250.873163,20665.0875797
7453,48693.4233273,62840.7422404,152990.820129,35655.1671322
7454,208702.805867,330522.989443,570642.508289,13282.4526042
7455,90248.5791499,149686.059696,356754.333118,13207.7717052
7456,76977.5256988,107561.367017,295185.436456,13207.7717052
7457,39145.4888707,309539.695089,466411.8114,31759.4838276
7458,13057.6739862,82720.4108138,216642.698347,31759.4838276
7459,6034.74127402,230146.20361,266634.652984,21534.0709223
7460,59890.9062837,94694.0779335,304202.385298,21534.0709223
7461,25693.9799525,21959.1411658,125784.801474,21534.0709223
7462,165881.99595,79936.1921825,408441.388562,21534.0709223
7463,72850.2318267,235014.168675,872418.375109,570790.571732
7464,18400.8777994,86807.1079216,171953.824258,570790.571732
7465,178703.140152,117836.92399,348572.58948,570790.571732
7466,167022.350856,21789.4999809,265249.289113,130338.119244
7467,90752.7357808,68941.8793143,266251.88646,130338.119244
7468,30781.6834812,61262.1841015,168044.562005,9741.24524558
7469,70347.1723901,156292.629583,440381.166061,9741.24524558
7470,89904.4534905,234017.590135,352673.675424,21676.7132682
7471,30397.0864591,7281.45079508,206233.007597,21676.7132682
7472,202582.081993,233106.74075,606981.230852,284505.684217
7473,46996.3280352,251212.424574,352098.849106,30851.2924667
7474,37323.81566,347664.338627,473209.838113,30851.2924667
7475,18624.9277116,131170.929875,171302.195863,20509.7216336
7476,58356.1846736,166764.641509,246914.482051,20509.7216336
7477,81116.9272936,133647.067628,245202.35741,56624.7759536
7478,31163.1881253,73786.5284556,162254.097172,67810.7709714
7479,108581.076979,262903.297543,400337.645346,75774.4120614
7480,68407.3180766,151956.222591,259148.272405,75774.4120614
7481,151860.614508,236865.527209,413239.878021,33451.1710997
7482,117677.000336,132413.110983,318672.861067,41341.6331828
7483,120237.390166,111272.16214,262817.340564,64211.196305
7484,79987.9947954,219516.937704,356821.549483,64211.196305
7485,91370.3619698,281628.600657,539223.927992,64211.196305
7486,17968.1021025,191619.461184,388415.65962,33736.2313622
7487,65035.8757058,107699.095702,216536.067266,28696.7386009
7488,15677.8773626,27237.6005132,81769.8102489,11411.6854861
7489,35411.9167795,27971.9014724,198415.556365,11411.6854861
7490,173695.782946,91322.0169775,291846.159029,23570.6611722
7491,97416.9292939,246898.839646,363889.778054,31746.576701
7492,72622.8478147,419659.559335,685252.448085,31746.576701
7493,129633.709111,59102.6608498,209828.044654,23473.5066128
7494,154365.696687,260266.228325,548643.701199,23473.5066128
7495,26715.6384536,124663.800243,168596.664499,18181.8299216
7496,57477.2942504,118953.563776,236463.931584,18181.8299216
7497,76938.7438675,254337.311629,368723.566476,23096.771217
7498,85032.3145742,204107.535815,363674.515577,23096.771217
7499,79423.9231143,310527.224708,484577.800917,23096.771217
7500,34439.103491,133467.887814,243029.467058,23096.771217
7501,22641.1373513,67259.120713,124189.9542,22696.4097659
7502,45408.6201871,76566.7046718,163342.45977,14647.2327088
7503,41263.9328374,182358.988001,452571.774717,14647.2327088
7504,64488.9823863,85083.2106634,333315.933217,14647.2327088
7505,79822.4434813,291804.34504,455817.935061,66796.8027434
7506,22471.4059598,83559.0406125,124228.919409,16584.1943219
7507,92287.1731772,101755.623436,252390.851174,16584.1943219
7508,43968.1747246,28958.5239318,90022.8460515,24951.5164646
7509,49780.2753104,269173.765135,392813.435074,31322.8393104
7510,105582.055395,115988.793146,264657.541237,31322.8393104
7511,139716.426134,109088.745102,489347.802721,31322.8393104
7512,92920.9201734,92308.8884116,234983.226424,31322.8393104
7513,55406.9744327,248744.831369,345565.243569,57299.1032008
7514,14793.930075,390309.95433,499190.347219,57299.1032008
7515,42750.2954605,173274.404787,285231.665474,57299.1032008
7516,126807.655742,313232.078594,630905.117567,57299.1032008
7517,129306.161315,143526.979696,344327.890767,51620.4571575
7518,120903.802968,73481.1383026,284990.851336,32131.0907164
7519,85628.5641516,274361.122211,603141.000861,32131.0907164
7520,35358.0915681,378474.164449,471935.949864,37146.6282845
7521,48905.5235387,63560.0792833,143752.617699,41867.6024891
7522,12868.0017566,98865.4891092,185643.415833,41867.6024891
7523,64085.6939818,131461.862452,284863.132091,41867.6024891
7524,51275.4502171,236398.179625,460009.771476,41867.6024891
7525,127255.866526,88662.8325362,222718.760358,12925.1222283
7526,39140.1954813,60388.811782,206918.292996,12925.1222283
7527,67665.3206933,34256.73825,133143.570513,35864.4401482
7528,12397.7215806,83662.2834202,146248.239532,46028.3357702
7529,58409.8026752,287446.438583,410908.911069,21605.0132413
7530,64576.3628097,30977.9708761,145022.965312,21605.0132413
7531,64024.1364633,114516.503455,210633.982513,10927.8613754
7532,203737.972721,93347.9152017,463159.458397,51006.2587478
7533,95585.4828664,199102.42252,320129.762015,51006.2587478
7534,172110.119126,563253.41113,762774.577015,15769.9932848
7535,64978.0628212,173313.062132,351978.738685,37158.0204553
7536,40043.9583273,66626.9446428,325097.295774,37158.0204553
7537,43175.9221136,189401.087952,270725.814142,25677.2263479
7538,107100.629516,171430.231029,323406.540869,31388.823016
7539,18509.6157997,104810.878506,171831.37737,29314.8713308
7540,92707.5561016,106426.276526,227181.378458,52397.3760033
7541,101675.19641,85810.5878938,276178.409579,16439.0781218
7542,46356.0135027,136174.674301,308938.239285,16439.0781218
7543,70777.2993438,125936.426071,231235.090852,32494.331764
7544,116987.249017,33426.4617346,183561.492096,32494.331764
7545,104810.751486,86759.9762695,213126.100241,43686.0192363
7546,103264.384916,192624.267666,310419.185872,42763.8215458
7547,173517.398075,123356.001179,326938.903649,42763.8215458
7548,47137.8312617,191539.830956,278641.807674,68725.2384608
7549,49130.770845,43855.3815163,171836.254264,68725.2384608
7550,40258.4765604,57189.6779322,126304.628007,68725.2384608
7551,99640.4387658,180782.706786,300392.7945,34701.1652772
7552,57028.0806575,359387.792185,431724.348859,20743.0028169
7553,57264.9127476,195120.772694,314254.053892,31388.8227334
7554,144853.963311,11365.2523572,170986.175978,26840.6196106
7555,111889.183209,97919.3212248,263060.319214,26840.6196106
7556,24418.8097977,314646.190541,369454.818735,33780.8520095
7557,50395.8548193,206754.690769,287618.374667,33273.4228196
7558,81187.5215551,39979.2857426,160629.880065,82153.6014779
7559,98661.5502302,93134.708449,291272.182505,14522.7124492
7560,32709.1305511,152384.537214,237272.999587,40737.824734
7561,165417.407949,449793.489021,660720.697584,40737.824734
7562,23117.7791528,117506.97239,181733.032825,13941.8002141
7563,59276.279686,333312.103602,774151.695544,32494.854031
7564,79258.0550112,251486.450972,350141.064339,13600.1497198
7565,175367.990818,153624.785457,357560.038702,66186.4560341
7566,25571.581566,79486.7987812,113317.180358,18911.9510215
7567,31707.9036507,161047.060237,289688.917746,18911.9510215
7568,30337.2683122,137756.43367,340188.003137,18911.9510215
7569,86205.641476,77686.0903418,192271.372517,33869.8926106
7570,73477.7843504,34575.7532345,262863.17463,33869.8926106
7571,114062.093202,18824.1862238,203217.367817,33869.8926106
7572,49350.7210375,94674.4869249,213299.140677,54424.5831451
7573,46316.5033436,283868.515607,776962.229558,420828.595355
7574,111119.22567,157571.510741,371259.834958,19787.6565464
7575,74858.2782299,155013.916624,380168.078446,19787.6565464
7576,126735.068438,191635.821278,449218.66918,19787.6565464
7577,33630.3881853,342072.428989,400702.261607,37006.6846466
7578,45766.469208,261525.784935,354234.445324,72799.2083491
7579,65900.4273294,195582.519129,337193.276738,100943.706616
7580,83643.024935,99849.2398214,454397.945558,100943.706616
7581,36915.7573007,136169.193348,258057.674064,22890.2539393
7582,127025.848138,151057.743248,326505.959295,21906.6157452
7583,10348.5638719,320926.531597,485877.251837,21906.6157452
7584,162309.401525,215405.047598,443676.954411,21906.6157452
7585,80567.7056883,77237.6885497,169712.600252,17635.994804
7586,21604.1251724,129981.107865,169668.19764,25850.5484801
7587,17752.3846693,157382.373318,226809.896616,25656.52601
7588,51205.9784607,519665.443214,595044.117794,33826.5587337
7589,56249.5706135,224940.126396,398821.201243,33826.5587337
7590,48085.2784112,117418.621586,177628.385641,32502.5165738
7591,175418.02448,257085.833377,515419.355745,122142.201045
7592,104020.587611,171414.657615,319142.808581,77050.6324392
7593,7303.19161599,214994.749913,297754.261428,77050.6324392
7594,25136.8254862,121957.910031,220693.870833,77050.6324392
7595,37412.3867729,85766.1929885,203273.920195,91624.6184529
7596,83889.8180166,154410.329558,301666.86403,91624.6184529
7597,67065.5528598,119099.550778,246908.498606,91624.6184529
7598,28445.4267789,124581.579237,237354.379231,54617.6697568
7599,73713.8996159,181825.014478,597420.072036,54617.6697568
7600,86899.4121562,26984.4613582,224210.42859,54617.6697568
7601,23250.4461353,60224.1202336,157988.623951,54617.6697568
7602,74041.3923641,175958.801646,293625.94043,54617.6697568
7603,122721.108841,202743.477149,420093.908458,54617.6697568
7604,140578.289634,149174.941692,338062.592699,12071.6329328
7605,39728.566835,122319.629901,220789.011358,12071.6329328
7606,169970.979501,446503.118311,777303.045254,234953.415168
7607,170717.199471,147020.002576,330150.530777,42962.2184316
7608,28041.4350448,23785.4364229,112471.61552,42962.2184316
7609,65361.5666024,182294.800436,409510.65669,42962.2184316
7610,20215.2450544,208170.716798,332301.307182,10311.2685746
7611,75245.317987,141181.098424,248200.943984,31537.7092619
7612,20688.7271104,89768.0660508,357379.788178,27242.5969186
7613,61269.102267,181634.789686,270368.633753,37465.1531411
7614,30785.5112021,165347.823382,234337.711671,37465.1531411
7615,30500.7569588,194709.410813,294928.060385,50349.4567452
7616,31512.6565652,253602.760212,352609.610129,44150.4734949
7617,74527.7978931,116201.401084,270186.015468,58387.7527438
7618,144176.373139,106457.121894,264673.604121,31196.855817
7619,54291.2549874,240616.15273,309356.665278,23964.6201311
7620,77184.1108571,211806.256258,379260.691103,23964.6201311
7621,170745.863136,94901.9638795,327257.023398,23964.6201311
7622,105242.390891,443727.850294,607396.521884,23964.6201311
7623,141723.63477,117780.922589,319440.638331,39423.9452567
7624,95093.9362038,171094.37962,441422.400965,48798.3706873
7625,79246.9053326,144802.642236,378575.940474,48798.3706873
7626,89588.4461308,136590.349305,296395.139573,108729.562256
7627,96595.3962357,84804.4098933,230708.697576,108729.562256
7628,12508.9263194,260539.021267,526529.546646,108729.562256
7629,35007.0858653,84940.1437007,301603.626374,108729.562256
7630,157813.312434,87668.5980738,316608.546146,108729.562256
7631,28284.2670405,343493.299517,415997.776824,25641.386486
7632,159809.931857,157972.918601,524660.715154,263108.03239
7633,40280.3654003,298678.1995,367972.822359,2721.3871234
7634,10820.8619788,117750.987988,236106.951463,2721.3871234
7635,155415.893529,53233.7484326,301612.732994,14964.3784347
7636,99739.6114468,129403.110603,341606.056705,19681.7742551
7637,76301.450585,100523.33261,194370.230354,18800.0327212
7638,158876.683438,154233.723209,348749.72579,37050.028222
7639,113368.267019,115499.180775,421536.492187,37050.028222
7640,13438.1178773,162722.142549,314265.357392,37050.028222
7641,110148.228076,38946.5106363,201476.934173,37050.028222
7642,122455.066165,94232.8998286,271031.193942,105303.357694
7643,34525.5262681,224069.19291,342766.24526,10735.1412171
7644,60970.8990692,155545.974483,399449.137689,10739.7995062
7645,127483.854324,375838.208979,765447.019826,10739.7995062
7646,54809.687868,18651.7585918,109676.517188,10171.8269976
7647,39425.2045301,46659.7456045,123717.58964,10171.8269976
7648,48775.8364367,98986.3172615,177132.226975,50150.2318894
7649,53051.4575216,147160.559966,439262.350594,50150.2318894
7650,31969.5611331,306227.946963,402273.214886,50150.2318894
7651,39377.2939918,162006.193157,295830.799669,50150.2318894
7652,67491.3849061,124766.404606,276934.458387,68806.4207643
7653,41970.0016331,31524.0384061,92049.1238072,31723.9533141
7654,39050.050041,86627.1365934,222664.785074,31723.9533141
7655,92670.2424197,142961.422281,394226.743682,31723.9533141
7656,23683.6266113,105037.577594,157495.227425,16948.5287196
7657,63982.9781771,281609.669275,406970.408598,99483.4246205
7658,27182.7027859,63267.4411152,102850.604874,17979.3860061
7659,98000.1104151,36575.3352585,232572.218579,44766.9709245
7660,120617.304742,127212.989183,307997.715398,44766.9709245
7661,86144.8276702,45989.1966141,161131.737649,35959.4168663
7662,99830.2711754,234137.529573,426759.778103,35959.4168663
7663,24510.1468205,138133.719007,229410.576427,35959.4168663
7664,71849.2290565,258327.421763,469978.060934,35959.4168663
7665,14968.2417746,71559.6180791,107953.419587,35959.4168663
7666,88948.9355941,10888.0826002,132351.161232,32997.6197782
7667,86258.2563285,97603.5953773,296699.805142,32997.6197782
7668,100877.495463,98159.0266014,426209.413166,32997.6197782
7669,82673.673579,273200.00537,505048.962041,129402.67054
7670,43933.5510242,157339.800858,339374.059297,98174.8377499
7671,33799.0591679,75369.7776407,132608.818402,16474.6599199
7672,51796.1915023,389060.155825,508156.17979,16474.6599199
7673,99519.1700871,107791.045049,337265.933067,16474.6599199
7674,56838.385451,169727.199146,462942.656721,224976.78537
7675,73110.5580164,127892.83089,320399.981937,144449.030375
7676,48246.7105629,271391.11207,378704.2467,56736.9205665
7677,98746.5655697,34071.4397673,151590.099058,57099.2996335
7678,75971.6131307,203031.277139,487610.98975,57099.2996335
7679,137391.371942,30159.4269718,201262.455615,57099.2996335
7680,103648.784534,106222.937327,322413.719786,57099.2996335
7681,89556.4153911,206528.704601,357491.209489,57099.2996335
7682,73292.6747399,112105.141464,217895.469596,57099.2996335
7683,81903.6050285,123878.276072,246500.654245,66114.4677563
7684,67432.9395587,218724.777368,299351.246347,12264.2046705
7685,48558.762109,213981.102386,440614.490979,12264.2046705
7686,55047.322865,59667.4975901,149282.216708,29999.4031125
7687,142653.047968,326273.717241,551480.565374,19513.8261186
7688,121230.796815,168117.754092,316268.220649,37595.6400046
7689,92658.4068648,112844.04493,414019.651767,37595.6400046
7690,117036.095047,538014.241466,677357.947871,37595.6400046
7691,56449.4581226,230767.767818,363379.307804,68071.9170391
7692,93893.0947996,126270.581364,284205.029609,68071.9170391
7693,93125.7602923,70117.4234185,312618.468425,68071.9170391
7694,70283.827387,37480.4866926,168674.806152,53947.3597514
7695,15499.801188,100224.829365,195604.542762,53947.3597514
7696,48514.3849785,205391.422051,307679.298447,35146.4017094
7697,95128.833431,7859.12222949,241460.768999,35146.4017094
7698,43494.5009494,98036.6394434,200570.824907,35146.4017094
7699,8632.22544884,99779.0017592,133612.239519,28448.1997202
7700,18855.7076897,124444.817177,213239.063693,28323.9393509
7701,73263.5551651,297147.085798,448796.014186,28323.9393509
7702,71585.127004,364333.009913,545068.535666,28323.9393509
7703,130959.942358,67375.8939966,293036.26771,28323.9393509
7704,5524.70842863,345787.731301,384918.787748,26521.1742861
7705,76314.3275687,98978.4296021,197501.462904,19933.4921344
7706,21888.220944,59957.1522802,110564.055069,22813.4131199
7707,23630.2703147,46747.6800627,91754.1219144,20084.0686889
7708,12458.1313034,207671.150206,431282.708476,52802.8853668
7709,6501.9658591,77797.635286,132228.246107,27925.4362958
7710,47103.4067929,311379.868376,443815.974157,80166.9609534
7711,47873.200333,123889.978314,249483.538464,59715.4936597
7712,131529.72818,76611.3160768,240334.340904,32309.8864876
7713,149119.737385,20454.9810585,235199.396164,29238.2960242
7714,101240.281529,199569.201835,331893.657667,12596.9964655
7715,121705.520256,176843.163707,370736.742511,12596.9964655
7716,19446.9986035,179402.595687,221975.466037,22572.6572827
7717,101537.048134,201096.730363,420735.93394,22572.6572827
7718,126475.406357,275453.945041,439711.120277,22572.6572827
7719,214020.699226,233801.918466,498240.935721,22572.6572827
7720,134116.730437,142861.479553,340389.334964,22572.6572827
7721,22895.5904851,147367.032763,205708.725104,22141.5639538
7722,103692.068057,183309.496145,332087.870964,22141.5639538
7723,90172.1838557,219473.081678,368450.365812,49009.2771294
7724,146419.502147,79043.2122942,288351.987327,31247.6675891
7725,55978.102088,197748.161786,270555.072894,32525.2250775
7726,43614.0190639,347295.253427,400586.069077,18010.0241146
7727,89310.0802836,108183.168252,218698.007462,23423.1078851
7728,55182.8204085,426842.282848,581448.215829,23423.1078851
7729,7563.78420908,188319.871942,252007.15337,40041.7926004
7730,29819.9605868,134740.869903,210956.450174,23985.4282017
7731,9549.53925882,202956.720584,243440.913057,19236.9061855
7732,119497.355475,357279.091549,496484.15293,32846.8172858
7733,31974.3762286,33106.5805446,96016.843007,13031.2397328
7734,49280.6394442,125653.257882,238922.746319,13031.2397328
7735,35964.048977,198468.324247,311507.030823,13031.2397328
7736,65772.5546117,134871.795542,242952.903576,35324.4090019
7737,26193.8499309,352165.582182,462193.696822,38104.410417
7738,141152.00658,214212.595659,425565.422754,36067.3863678
7739,48892.2058003,92460.3719366,455950.925221,341753.27102
7740,87201.1698154,180417.026454,360372.82649,341753.27102
7741,11603.7293527,16549.021293,73163.8480986,36368.9616112
7742,203099.652839,90331.041531,380915.581847,36368.9616112
7743,159396.796425,28222.2311237,227356.488486,37315.9707381
7744,60149.1198855,78319.9368644,259201.292585,37315.9707381
7745,58208.1833476,306800.542151,457380.333291,37315.9707381
7746,80847.389435,216895.028552,380713.997675,37315.9707381
7747,70286.3842857,123926.468666,276503.642858,54182.4693657
7748,98107.2904855,95421.4753431,231077.342352,82320.574544
7749,120737.519903,42802.8850082,286637.621516,82320.574544
7750,52360.5244371,34513.978483,286297.032188,214293.27791
7751,17008.6106967,143794.68794,223715.996874,46763.5707875
7752,87249.6161859,86411.9758582,339841.616656,141420.101787
7753,6111.31191671,48529.3689802,73002.3243591,13602.9595774
7754,39629.751428,163601.775686,242578.091473,23922.4155908
7755,23013.8280454,161538.599135,444049.301697,23922.4155908
7756,45268.4551208,27153.9314604,208167.734669,23922.4155908
7757,148945.674277,448220.232094,912667.263288,23922.4155908
7758,181929.300739,118561.136705,315063.249433,48109.7111269
7759,131243.25182,183174.076691,428246.485815,50928.6672336
7760,54603.9075796,143064.112761,234693.133435,27811.7822853
7761,76151.1695258,153390.62825,264387.014285,20966.628328
7762,90954.422053,184323.980252,513499.984678,20966.628328
7763,52167.2170988,243866.563648,335868.22666,41567.5299401
7764,102483.992446,221616.705397,374194.29578,41567.5299401
7765,31059.5192347,193747.713326,266853.306612,41567.5299401
7766,71912.7800819,162600.848686,316786.991435,54967.1433151
7767,78673.7574378,264042.268541,355764.737731,54967.1433151
7768,140475.374885,40130.9609175,201759.434639,19056.2709118
7769,130454.987792,199876.32441,483948.020595,19056.2709118
7770,78975.7144779,147371.091832,289129.858,19056.2709118
7771,7634.96902933,118617.1277,240379.838706,20391.367912
7772,68401.2883459,203450.20396,367621.881143,20391.367912
7773,39382.7970587,159205.367899,295859.943055,40199.0496148
7774,146388.644584,175121.28182,465353.598407,85004.9412073
7775,104513.685629,99288.4306794,495794.341878,85004.9412073
7776,47443.6954425,44602.6544973,154310.239963,85004.9412073
7777,145382.058133,266282.366075,488660.811509,14569.1181142
7778,59210.7380704,100981.652246,199608.696568,61679.7273033
7779,126156.522554,313412.271738,472038.165501,32061.6372654
7780,59703.8999974,171949.187026,287716.967407,32061.6372654
7781,143128.48026,278001.106103,475733.864064,31321.9821325
7782,36065.1842419,137608.599844,234021.033264,31321.9821325
7783,121581.937836,154630.576579,338430.395615,31321.9821325
7784,102758.493003,48282.4133645,184408.552211,46724.5890618
7785,23202.9431946,93222.3508704,352275.40932,46724.5890618
7786,67962.9769498,108454.408924,227844.761686,46724.5890618
7787,91912.3219307,113418.855974,250339.595283,36106.2539954
7788,29476.5998482,55469.0479729,145632.686478,25487.9181455
7789,83441.7646365,37000.9327964,190619.821459,37091.9394011
7790,124402.275889,97374.118749,282541.203445,46046.5978453
7791,80465.0031124,378037.142383,511779.541503,18025.1976999
7792,152488.743887,140792.174005,312852.173419,18025.1976999
7793,28451.9106137,167976.562527,239270.867931,13533.8376632
7794,136521.067434,364964.159448,587647.890735,13533.8376632
7795,92249.656703,83930.1214449,330712.519069,91411.9154155
7796,69105.6841274,88641.6860361,200637.817738,53604.7254117
7797,191780.256781,121892.043564,427698.57729,53604.7254117
7798,21476.0138416,116688.12079,184121.652136,53604.7254117
7799,76943.0299139,54765.6056224,285716.987373,27961.085758
7800,112258.369327,126936.015587,291059.374121,27961.085758
7801,103140.910669,34764.0551164,261103.117482,21859.5903566
7802,24521.7724752,37304.1549346,90791.3591159,27297.6103346
7803,66252.1319793,110699.948583,425251.930977,27297.6103346
7804,105371.533615,135739.388585,284747.779578,27297.6103346
7805,91670.490488,29741.8242439,133777.025612,31153.2397142
7806,75307.4432324,155904.084588,290041.856585,31153.2397142
7807,20563.0416989,122906.86336,329783.25604,25728.8893327
7808,24999.6760714,131709.981501,198715.537714,22569.9491758
7809,213365.553134,173829.804553,434277.591911,22569.9491758
7810,55895.4128301,275342.625246,374132.370654,22569.9491758
7811,112858.594315,106473.291467,483871.681226,22569.9491758
7812,51238.5869019,95947.8003571,274986.134959,81917.0331891
7813,22729.4606752,28255.6033904,87470.4116935,27742.0055226
7814,55604.6437235,40601.1385332,130555.08944,45228.7414657
7815,55921.9389914,203840.368814,292989.469817,48601.1846561
7816,58754.3043764,226939.998242,293913.15749,15108.489608
7817,142052.684087,161316.891629,360839.398835,15108.489608
7818,151902.782597,143225.649115,395806.346083,15108.489608
7819,11487.1699167,28822.4528717,93614.7343359,15108.489608
7820,56796.4333682,143735.894457,219641.073971,33802.4593553
7821,16054.3979039,269108.707483,480807.681366,44282.481149
7822,86600.3525227,121565.55474,342164.748512,52432.2274562
7823,89065.4251769,135702.481469,257180.658982,6785.05045478
7824,146759.988287,303162.753982,482663.808473,33233.2686691
7825,17699.2350437,281670.819958,352404.111768,33233.2686691
7826,46993.0718798,128729.90575,245821.924416,33233.2686691
7827,18362.8210622,150721.209018,188625.857974,14821.1040245
7828,99273.8754607,165252.787139,312825.549853,26221.5516496
7829,108179.911436,160304.754075,396724.400567,26221.5516496
7830,119411.852467,145134.474803,316906.708929,26221.5516496
7831,42969.603451,195340.452489,286756.271011,26221.5516496
7832,59848.8576046,87912.3244527,254535.186189,26221.5516496
7833,107871.316877,152224.038446,365485.555524,153944.693279
7834,110416.807059,214071.750837,343583.703104,36685.103304
7835,3436.86904404,174031.959078,266565.126343,27409.6125347
7836,165704.662585,102172.345421,390167.64759,27409.6125347
7837,56197.5869386,130579.927221,292947.114209,27409.6125347
7838,24549.3467304,21222.767565,100563.851111,34627.3733665
7839,104447.57213,68199.1435136,200444.100629,6375.25368358
7840,20922.2386764,136315.850958,242511.897332,42407.195141
7841,33700.9427327,228072.218538,595979.204708,42407.195141
7842,146140.825707,58857.8525808,266865.727362,96965.7123202
7843,65547.2889841,231399.515936,337089.876343,96965.7123202
7844,75001.6300309,389279.043848,526729.14724,41262.5292376
7845,51389.7036264,106174.978794,187554.000447,29949.9514722
7846,75490.8773964,142171.656427,275937.887215,29949.9514722
7847,39295.8384559,238980.325034,322740.354506,34404.0336186
7848,105302.275741,307011.167737,427381.321344,41165.2903004
7849,83985.2259999,200354.042233,531409.365208,41165.2903004
7850,61686.2713316,196681.11105,306788.414903,78123.3099118
7851,43004.7653589,135871.710026,233661.415735,78123.3099118
7852,43314.0140691,126874.333057,205847.63882,23324.8150245
7853,11157.8312338,86003.2916091,218702.186216,23324.8150245
7854,122125.226055,210589.645084,411801.439077,23324.8150245
7855,16412.2733155,176934.787811,279276.241842,23324.8150245
7856,134613.993286,130319.054048,372837.722579,26607.2921095
7857,123224.904939,191755.875126,383822.126382,25273.2091849
7858,180364.772187,473881.713866,678061.533031,25273.2091849
7859,92621.6469269,194207.567243,587424.701369,25273.2091849
7860,90389.1851653,189291.788434,320153.544997,25273.2091849
7861,65734.7077196,31358.0957329,109774.525165,28546.4695276
7862,14743.6265074,46046.6926326,128977.627011,28546.4695276
7863,64486.5709356,227806.630342,301013.566977,10493.6802413
7864,84337.4751387,232424.124244,468996.065389,152478.39306
